0, 0, Header, 1, 5, 384
1, 0, Start_track
1, 0, Title_t, "control track"
1, 0, Text_t, "creator: "
1, 0, Text_t, "GNU LilyPond 2.18.2           "
1, 0, Time_signature, 5, 2, 18, 8
1, 0, Tempo, 288461
1, 38400, Time_signature, 4, 2, 18, 8
1, 38400, Tempo, 416666
1, 46080, Tempo, 428571
1, 46080, End_track
2, 0, Start_track
2, 0, Program_c, 0, 29
2, 0, Program_c, 0, 29
2, 0, Key_signature, 1, "minor"
2, 0, Instrument_name_t, "overdriven guitar"
2, 0, Control_c, 0, 7, 100
2, 0, Note_on_c, 0, 60, 90
2, 384, Note_on_c, 0, 60, 0
2, 384, Note_on_c, 0, 54, 90
2, 576, Note_on_c, 0, 54, 0
2, 576, Note_on_c, 0, 60, 90
2, 960, Note_on_c, 0, 60, 0
2, 960, Note_on_c, 0, 60, 90
2, 1344, Note_on_c, 0, 60, 0
2, 1344, Note_on_c, 0, 60, 90
2, 1728, Note_on_c, 0, 60, 0
2, 1728, Note_on_c, 0, 54, 90
2, 1920, Note_on_c, 0, 54, 0
2, 1920, Note_on_c, 0, 60, 90
2, 2304, Note_on_c, 0, 60, 0
2, 2304, Note_on_c, 0, 60, 90
2, 2688, Note_on_c, 0, 60, 0
2, 2688, Note_on_c, 0, 60, 90
2, 3072, Note_on_c, 0, 60, 0
2, 3072, Note_on_c, 0, 60, 90
2, 3456, Note_on_c, 0, 60, 0
2, 3456, Note_on_c, 0, 54, 90
2, 3648, Note_on_c, 0, 54, 0
2, 3648, Note_on_c, 0, 54, 90
2, 3840, Note_on_c, 0, 54, 0
2, 3840, Note_on_c, 0, 60, 90
2, 4224, Note_on_c, 0, 60, 0
2, 4224, Note_on_c, 0, 54, 90
2, 4416, Note_on_c, 0, 54, 0
2, 4416, Note_on_c, 0, 60, 90
2, 4800, Note_on_c, 0, 60, 0
2, 4800, Note_on_c, 0, 60, 90
2, 5184, Note_on_c, 0, 60, 0
2, 5184, Note_on_c, 0, 60, 90
2, 5568, Note_on_c, 0, 60, 0
2, 5568, Note_on_c, 0, 54, 90
2, 5760, Note_on_c, 0, 54, 0
2, 5760, Note_on_c, 0, 60, 90
2, 6144, Note_on_c, 0, 60, 0
2, 6144, Note_on_c, 0, 60, 90
2, 6528, Note_on_c, 0, 60, 0
2, 6528, Note_on_c, 0, 60, 90
2, 6912, Note_on_c, 0, 60, 0
2, 6912, Note_on_c, 0, 60, 90
2, 7296, Note_on_c, 0, 60, 0
2, 7296, Note_on_c, 0, 54, 90
2, 7488, Note_on_c, 0, 54, 0
2, 7488, Note_on_c, 0, 54, 90
2, 7680, Note_on_c, 0, 54, 0
2, 7680, Note_on_c, 0, 60, 90
2, 8064, Note_on_c, 0, 60, 0
2, 8064, Note_on_c, 0, 54, 90
2, 8256, Note_on_c, 0, 54, 0
2, 8256, Note_on_c, 0, 60, 90
2, 8640, Note_on_c, 0, 60, 0
2, 8640, Note_on_c, 0, 60, 90
2, 9024, Note_on_c, 0, 60, 0
2, 9024, Note_on_c, 0, 60, 90
2, 9408, Note_on_c, 0, 60, 0
2, 9408, Note_on_c, 0, 54, 90
2, 9600, Note_on_c, 0, 54, 0
2, 9600, Note_on_c, 0, 60, 90
2, 9984, Note_on_c, 0, 60, 0
2, 9984, Note_on_c, 0, 60, 90
2, 10368, Note_on_c, 0, 60, 0
2, 10368, Note_on_c, 0, 60, 90
2, 10752, Note_on_c, 0, 60, 0
2, 10752, Note_on_c, 0, 60, 90
2, 11136, Note_on_c, 0, 60, 0
2, 11136, Note_on_c, 0, 54, 90
2, 11328, Note_on_c, 0, 54, 0
2, 11328, Note_on_c, 0, 54, 90
2, 11520, Note_on_c, 0, 54, 0
2, 11520, Note_on_c, 0, 60, 90
2, 11904, Note_on_c, 0, 60, 0
2, 11904, Note_on_c, 0, 54, 90
2, 12096, Note_on_c, 0, 54, 0
2, 12096, Note_on_c, 0, 60, 90
2, 12480, Note_on_c, 0, 60, 0
2, 12480, Note_on_c, 0, 60, 90
2, 12864, Note_on_c, 0, 60, 0
2, 12864, Note_on_c, 0, 60, 90
2, 13248, Note_on_c, 0, 60, 0
2, 13248, Note_on_c, 0, 54, 90
2, 13440, Note_on_c, 0, 54, 0
2, 13440, Note_on_c, 0, 60, 90
2, 13824, Note_on_c, 0, 60, 0
2, 13824, Note_on_c, 0, 60, 90
2, 14208, Note_on_c, 0, 60, 0
2, 14208, Note_on_c, 0, 60, 90
2, 14592, Note_on_c, 0, 60, 0
2, 14592, Note_on_c, 0, 60, 90
2, 14976, Note_on_c, 0, 60, 0
2, 14976, Note_on_c, 0, 54, 90
2, 15168, Note_on_c, 0, 54, 0
2, 15168, Note_on_c, 0, 54, 90
2, 15360, Note_on_c, 0, 54, 0
2, 15360, Note_on_c, 0, 60, 90
2, 15744, Note_on_c, 0, 60, 0
2, 15744, Note_on_c, 0, 54, 90
2, 15936, Note_on_c, 0, 54, 0
2, 15936, Note_on_c, 0, 60, 90
2, 16320, Note_on_c, 0, 60, 0
2, 16320, Note_on_c, 0, 60, 90
2, 16704, Note_on_c, 0, 60, 0
2, 16704, Note_on_c, 0, 60, 90
2, 17088, Note_on_c, 0, 60, 0
2, 17088, Note_on_c, 0, 54, 90
2, 17280, Note_on_c, 0, 54, 0
2, 17280, Note_on_c, 0, 60, 90
2, 17664, Note_on_c, 0, 60, 0
2, 17664, Note_on_c, 0, 60, 90
2, 18048, Note_on_c, 0, 60, 0
2, 18048, Note_on_c, 0, 60, 90
2, 18432, Note_on_c, 0, 60, 0
2, 18432, Note_on_c, 0, 60, 90
2, 18816, Note_on_c, 0, 60, 0
2, 18816, Note_on_c, 0, 54, 90
2, 19008, Note_on_c, 0, 54, 0
2, 19008, Note_on_c, 0, 54, 90
2, 19200, Note_on_c, 0, 54, 0
2, 19200, Note_on_c, 0, 60, 90
2, 19584, Note_on_c, 0, 60, 0
2, 19584, Note_on_c, 0, 54, 90
2, 19776, Note_on_c, 0, 54, 0
2, 19776, Note_on_c, 0, 60, 90
2, 20160, Note_on_c, 0, 60, 0
2, 20160, Note_on_c, 0, 60, 90
2, 20544, Note_on_c, 0, 60, 0
2, 20544, Note_on_c, 0, 60, 90
2, 20928, Note_on_c, 0, 60, 0
2, 20928, Note_on_c, 0, 54, 90
2, 21120, Note_on_c, 0, 54, 0
