0, 0, Header, 1, 5, 384
1, 0, Start_track
1, 0, Title_t, "control track"
1, 0, Text_t, "creator: "
1, 0, Text_t, "GNU LilyPond 2.18.2           "
1, 0, Time_signature, 9, 3, 18, 8
1, 0, Tempo, 555555
1, 0, End_track
2, 0, Start_track
2, 0, Key_signature, 1, "major"
2, 0, Control_c, 0, 7, 100
2, 192, Note_on_c, 0, 67, 90
2, 384, Note_on_c, 0, 67, 0
2, 384, Note_on_c, 0, 69, 90
2, 576, Note_on_c, 0, 69, 0
2, 576, Note_on_c, 0, 71, 90
2, 768, Note_on_c, 0, 71, 0
2, 768, Note_on_c, 0, 74, 90
2, 960, Note_on_c, 0, 74, 0
2, 960, Note_on_c, 0, 72, 90
2, 1152, Note_on_c, 0, 72, 0
2, 1152, Note_on_c, 0, 72, 90
2, 1344, Note_on_c, 0, 72, 0
2, 1344, Note_on_c, 0, 76, 90
2, 1536, Note_on_c, 0, 76, 0
2, 1536, Note_on_c, 0, 74, 90
2, 1728, Note_on_c, 0, 74, 0
2, 1728, Note_on_c, 0, 74, 90
2, 1920, Note_on_c, 0, 74, 0
2, 1920, Note_on_c, 0, 79, 90
2, 2112, Note_on_c, 0, 79, 0
2, 2112, Note_on_c, 0, 78, 90
2, 2304, Note_on_c, 0, 78, 0
2, 2304, Note_on_c, 0, 79, 90
2, 2496, Note_on_c, 0, 79, 0
2, 2496, Note_on_c, 0, 74, 90
2, 2688, Note_on_c, 0, 74, 0
2, 2688, Note_on_c, 0, 71, 90
2, 2880, Note_on_c, 0, 71, 0
2, 2880, Note_on_c, 0, 67, 90
2, 3072, Note_on_c, 0, 67, 0
2, 3072, Note_on_c, 0, 69, 90
2, 3264, Note_on_c, 0, 69, 0
2, 3264, Note_on_c, 0, 71, 90
2, 3456, Note_on_c, 0, 71, 0
2, 3456, Note_on_c, 0, 72, 90
2, 3648, Note_on_c, 0, 72, 0
2, 3648, Note_on_c, 0, 74, 90
2, 3840, Note_on_c, 0, 74, 0
2, 3840, Note_on_c, 0, 76, 90
2, 4032, Note_on_c, 0, 76, 0
2, 4032, Note_on_c, 0, 74, 90
2, 4224, Note_on_c, 0, 74, 0
2, 4224, Note_on_c, 0, 72, 90
2, 4416, Note_on_c, 0, 72, 0
2, 4416, Note_on_c, 0, 71, 90
2, 4608, Note_on_c, 0, 71, 0
2, 4608, Note_on_c, 0, 69, 90
2, 4800, Note_on_c, 0, 69, 0
2, 4800, Note_on_c, 0, 71, 90
2, 4992, Note_on_c, 0, 71, 0
2, 4992, Note_on_c, 0, 67, 90
2, 5184, Note_on_c, 0, 67, 0
2, 5184, Note_on_c, 0, 66, 90
2, 5376, Note_on_c, 0, 66, 0
2, 5376, Note_on_c, 0, 67, 90
2, 5568, Note_on_c, 0, 67, 0
2, 5568, Note_on_c, 0, 69, 90
2, 5760, Note_on_c, 0, 69, 0
2, 5760, Note_on_c, 0, 62, 90
2, 5952, Note_on_c, 0, 62, 0
2, 5952, Note_on_c, 0, 66, 90
2, 6144, Note_on_c, 0, 66, 0
2, 6144, Note_on_c, 0, 69, 90
2, 6336, Note_on_c, 0, 69, 0
2, 6336, Note_on_c, 0, 72, 90
2, 6528, Note_on_c, 0, 72, 0
2, 6528, Note_on_c, 0, 71, 90
2, 6720, Note_on_c, 0, 71, 0
2, 6720, Note_on_c, 0, 69, 90
2, 6912, Note_on_c, 0, 69, 0
2, 6912, Note_on_c, 0, 71, 90
2, 7104, Note_on_c, 0, 71, 0
2, 7104, Note_on_c, 0, 67, 90
2, 7296, Note_on_c, 0, 67, 0
2, 7296, Note_on_c, 0, 69, 90
2, 7488, Note_on_c, 0, 69, 0
2, 7488, Note_on_c, 0, 71, 90
2, 7680, Note_on_c, 0, 71, 0
2, 7680, Note_on_c, 0, 74, 90
2, 7872, Note_on_c, 0, 74, 0
2, 7872, Note_on_c, 0, 72, 90
2, 8064, Note_on_c, 0, 72, 0
2, 8064, Note_on_c, 0, 72, 90
2, 8256, Note_on_c, 0, 72, 0
2, 8256, Note_on_c, 0, 76, 90
2, 8448, Note_on_c, 0, 76, 0
2, 8448, Note_on_c, 0, 74, 90
2, 8640, Note_on_c, 0, 74, 0
2, 8640, Note_on_c, 0, 74, 90
2, 8832, Note_on_c, 0, 74, 0
2, 8832, Note_on_c, 0, 79, 90
2, 9024, Note_on_c, 0, 79, 0
2, 9024, Note_on_c, 0, 78, 90
2, 9216, Note_on_c, 0, 78, 0
2, 9216, Note_on_c, 0, 79, 90
2, 9408, Note_on_c, 0, 79, 0
2, 9408, Note_on_c, 0, 74, 90
2, 9600, Note_on_c, 0, 74, 0
2, 9600, Note_on_c, 0, 71, 90
2, 9792, Note_on_c, 0, 71, 0
2, 9792, Note_on_c, 0, 67, 90
2, 9984, Note_on_c, 0, 67, 0
2, 9984, Note_on_c, 0, 69, 90
2, 10176, Note_on_c, 0, 69, 0
2, 10176, Note_on_c, 0, 71, 90
2, 10368, Note_on_c, 0, 71, 0
2, 10368, Note_on_c, 0, 64, 90
2, 10560, Note_on_c, 0, 64, 0
2, 10560, Note_on_c, 0, 74, 90
2, 10752, Note_on_c, 0, 74, 0
2, 10752, Note_on_c, 0, 72, 90
2, 10944, Note_on_c, 0, 72, 0
2, 10944, Note_on_c, 0, 71, 90
2, 11136, Note_on_c, 0, 71, 0
2, 11136, Note_on_c, 0, 69, 90
2, 11328, Note_on_c, 0, 69, 0
2, 11328, Note_on_c, 0, 67, 90
2, 11520, Note_on_c, 0, 67, 0
2, 11520, Note_on_c, 0, 62, 90
2, 11712, Note_on_c, 0, 62, 0
2, 11712, Note_on_c, 0, 67, 90
2, 11904, Note_on_c, 0, 67, 0
2, 11904, Note_on_c, 0, 66, 90
2, 12096, Note_on_c, 0, 66, 0
2, 12096, Note_on_c, 0, 67, 90
2, 12288, Note_on_c, 0, 67, 0
2, 12288, Note_on_c, 0, 71, 90
2, 12480, Note_on_c, 0, 71, 0
2, 12480, Note_on_c, 0, 74, 90
2, 12672, Note_on_c, 0, 74, 0
2, 12672, Note_on_c, 0, 79, 90
2, 12864, Note_on_c, 0, 79, 0
2, 12864, Note_on_c, 0, 74, 90
2, 13056, Note_on_c, 0, 74, 0
2, 13056, Note_on_c, 0, 71, 90
2, 13248, Note_on_c, 0, 71, 0
2, 13248, Note_on_c, 0, 67, 90
