0, 0, Header, 1, 5, 384
1, 0, Start_track
1, 0, Title_t, "control track"
1, 0, Text_t, "creator: "
1, 0, Text_t, "GNU LilyPond 2.18.2           "
1, 0, Time_signature, 4, 2, 18, 8
1, 0, Tempo, 714285
1, 0, End_track
2, 0, Start_track
2, 0, Program_c, 0, 65
2, 0, Program_c, 0, 65
2, 0, Key_signature, -2, "minor"
2, 0, Instrument_name_t, "alto sax"
2, 0, Control_c, 0, 7, 100
2, 0, Note_on_c, 0, 67, 90
2, 384, Note_on_c, 0, 67, 0
2, 384, Note_on_c, 0, 74, 90
2, 768, Note_on_c, 0, 74, 0
2, 768, Note_on_c, 0, 70, 90
2, 1344, Note_on_c, 0, 70, 0
2, 1344, Note_on_c, 0, 69, 90
2, 1536, Note_on_c, 0, 69, 0
2, 1536, Note_on_c, 0, 67, 90
2, 1728, Note_on_c, 0, 67, 0
2, 1728, Note_on_c, 0, 70, 90
2, 1920, Note_on_c, 0, 70, 0
2, 1920, Note_on_c, 0, 69, 90
2, 2112, Note_on_c, 0, 69, 0
2, 2112, Note_on_c, 0, 67, 90
2, 2304, Note_on_c, 0, 67, 0
2, 2304, Note_on_c, 0, 66, 90
2, 2496, Note_on_c, 0, 66, 0
2, 2496, Note_on_c, 0, 69, 90
2, 2688, Note_on_c, 0, 69, 0
2, 2688, Note_on_c, 0, 62, 90
2, 3072, Note_on_c, 0, 62, 0
2, 3072, Note_on_c, 0, 67, 90
2, 3264, Note_on_c, 0, 67, 0
2, 3264, Note_on_c, 0, 62, 90
2, 3456, Note_on_c, 0, 62, 0
2, 3456, Note_on_c, 0, 69, 90
2, 3648, Note_on_c, 0, 69, 0
2, 3648, Note_on_c, 0, 62, 90
2, 3840, Note_on_c, 0, 62, 0
2, 3840, Note_on_c, 0, 70, 90
2, 4032, Note_on_c, 0, 70, 0
2, 4032, Note_on_c, 0, 69, 90
2, 4128, Note_on_c, 0, 69, 0
2, 4128, Note_on_c, 0, 67, 90
2, 4224, Note_on_c, 0, 67, 0
2, 4224, Note_on_c, 0, 69, 90
2, 4416, Note_on_c, 0, 69, 0
2, 4416, Note_on_c, 0, 62, 90
2, 4608, Note_on_c, 0, 62, 0
2, 4608, Note_on_c, 0, 67, 90
2, 4800, Note_on_c, 0, 67, 0
2, 4800, Note_on_c, 0, 62, 90
2, 4896, Note_on_c, 0, 62, 0
2, 4896, Note_on_c, 0, 67, 90
2, 4992, Note_on_c, 0, 67, 0
2, 4992, Note_on_c, 0, 69, 90
2, 5184, Note_on_c, 0, 69, 0
2, 5184, Note_on_c, 0, 62, 90
2, 5280, Note_on_c, 0, 62, 0
2, 5280, Note_on_c, 0, 69, 90
2, 5376, Note_on_c, 0, 69, 0
2, 5376, Note_on_c, 0, 70, 90
2, 5568, Note_on_c, 0, 70, 0
2, 5568, Note_on_c, 0, 69, 90
2, 5664, Note_on_c, 0, 69, 0
2, 5664, Note_on_c, 0, 67, 90
2, 5760, Note_on_c, 0, 67, 0
2, 5760, Note_on_c, 0, 69, 90
2, 5856, Note_on_c, 0, 69, 0
2, 5856, Note_on_c, 0, 62, 90
2, 5952, Note_on_c, 0, 62, 0
2, 5952, Note_on_c, 0, 74, 90
2, 6048, Note_on_c, 0, 74, 0
2, 6048, Note_on_c, 0, 72, 90
2, 6144, Note_on_c, 0, 72, 0
2, 6144, Note_on_c, 0, 70, 90
2, 6240, Note_on_c, 0, 70, 0
2, 6240, Note_on_c, 0, 69, 90
2, 6336, Note_on_c, 0, 69, 0
2, 6336, Note_on_c, 0, 67, 90
2, 6432, Note_on_c, 0, 67, 0
2, 6432, Note_on_c, 0, 70, 90
2, 6528, Note_on_c, 0, 70, 0
2, 6528, Note_on_c, 0, 69, 90
2, 6624, Note_on_c, 0, 69, 0
2, 6624, Note_on_c, 0, 67, 90
2, 6720, Note_on_c, 0, 67, 0
2, 6720, Note_on_c, 0, 66, 90
2, 6816, Note_on_c, 0, 66, 0
2, 6816, Note_on_c, 0, 69, 90
2, 6912, Note_on_c, 0, 69, 0
2, 6912, Note_on_c, 0, 67, 90
2, 7008, Note_on_c, 0, 67, 0
2, 7008, Note_on_c, 0, 62, 90
2, 7104, Note_on_c, 0, 62, 0
2, 7104, Note_on_c, 0, 67, 90
2, 7200, Note_on_c, 0, 67, 0
2, 7200, Note_on_c, 0, 69, 90
2, 7296, Note_on_c, 0, 69, 0
2, 7296, Note_on_c, 0, 70, 90
2, 7392, Note_on_c, 0, 70, 0
2, 7392, Note_on_c, 0, 72, 90
2, 7488, Note_on_c, 0, 72, 0
2, 7488, Note_on_c, 0, 74, 90
2, 7584, Note_on_c, 0, 74, 0
2, 7584, Note_on_c, 0, 76, 90
2, 7680, Note_on_c, 0, 76, 0
2, 7680, Note_on_c, 0, 77, 90
2, 7776, Note_on_c, 0, 77, 0
2, 7776, Note_on_c, 0, 76, 90
2, 7872, Note_on_c, 0, 76, 0
2, 7872, Note_on_c, 0, 74, 90
2, 7968, Note_on_c, 0, 74, 0
2, 7968, Note_on_c, 0, 77, 90
2, 8064, Note_on_c, 0, 77, 0
2, 8064, Note_on_c, 0, 76, 90
2, 8160, Note_on_c, 0, 76, 0
2, 8160, Note_on_c, 0, 74, 90
2, 8256, Note_on_c, 0, 74, 0
2, 8256, Note_on_c, 0, 73, 90
2, 8352, Note_on_c, 0, 73, 0
2, 8352, Note_on_c, 0, 76, 90
2, 8448, Note_on_c, 0, 76, 0
2, 8448, Note_on_c, 0, 74, 90
2, 8640, Note_on_c, 0, 74, 0
2, 8640, Note_on_c, 0, 57, 90
2, 8832, Note_on_c, 0, 57, 0
2, 8832, Note_on_c, 0, 62, 90
2, 9024, Note_on_c, 0, 62, 0
2, 9024, Note_on_c, 0, 64, 90
2, 9216, Note_on_c, 0, 64, 0
2, 9216, Note_on_c, 0, 65, 90
2, 9312, Note_on_c, 0, 65, 0
2, 9312, Note_on_c, 0, 67, 90
2, 9408, Note_on_c, 0, 67, 0
2, 9408, Note_on_c, 0, 65, 90
2, 9504, Note_on_c, 0, 65, 0
2, 9504, Note_on_c, 0, 67, 90
2, 9600, Note_on_c, 0, 67, 0
2, 9600, Note_on_c, 0, 67, 90
2, 9888, Note_on_c, 0, 67, 0
2, 9888, Note_on_c, 0, 65, 90
2, 9936, Note_on_c, 0, 65, 0
